ID,Count
19882,500.6545102
19883,514.5551445
19884,523.822234
19885,588.6918605
19886,584.0583157
19887,528.4557787
19888,551.6235025
19889,537.7228682
19890,570.1576815
19891,635.027308
19892,574.7912262
19893,565.5241367
19894,607.2260395
19895,648.9279422
19896,672.095666
19897,500.6545102
19898,463.5861522
19899,458.9526075
19900,417.2507047
19901,445.0519732
19902,463.5861522
19903,491.3874207
19904,477.4867865
19905,597.95895
19906,676.7292107
19907,797.2013742
19908,769.4001057
19909,931.574172
19910,964.0089852
19911,913.039993
19912,843.5368217
19913,899.1393587
19914,945.4748062
19915,959.3754405
19916,936.2077167
19917,843.5368217
19918,959.3754405
19919,727.698203
19920,811.1020085
19921,792.5678295
19922,727.698203
19923,616.493129
19924,533.0893235
19925,496.0209655
19926,500.6545102
19927,509.9215997
19928,635.027308
19929,574.7912262
19930,602.5924947
19931,1135.450141
19932,1065.94697
19933,1052.046335
19934,1019.611522
19935,982.5431642
19936,991.8102537
19937,1608.071705
19938,1431.997005
19939,1436.63055
19940,1265.189394
19941,1112.282417
19942,1130.816596
19943,1089.114693
19944,1014.977977
19945,922.3070825
19946,695.2633897
19947,667.4621212
19948,574.7912262
19949,546.9899577
19950,588.6918605
19951,625.7602185
19952,644.2943975
19953,662.8285765
19954,811.1020085
19955,894.505814
19956,866.7045455
19957,880.6051797
19958,885.2387245
19959,931.574172
19960,899.1393587
19961,926.9406272
19962,913.039993
19963,913.039993
19964,1024.245067
19965,940.8412615
19966,889.8722692
19967,834.2697322
19968,792.5678295
19969,676.7292107
19970,750.8659267
19971,579.424771
19972,565.5241367
19973,491.3874207
19974,593.3254052
19975,565.5241367
19976,537.7228682
19977,588.6918605
19978,945.4748062
19979,1024.245067
19980,968.64253
19981,964.0089852
19982,968.64253
19983,862.0710007
19984,996.4437984
19985,1056.67988
19986,871.3380902
19987,1033.512156
19988,908.4064482
19989,880.6051797
19990,889.8722692
19991,741.5988372
19992,797.2013742
19993,829.6361875
19994,718.4311135
19995,593.3254052
19996,533.0893235
19997,523.822234
19998,523.822234
19999,542.356413
20000,621.1266737
20001,695.2633897
20002,787.9342847
20003,815.7355532
20004,1005.710888
20005,746.232382
20006,908.4064482
20007,866.7045455
20008,950.108351
20009,954.7418957
20010,959.3754405
20011,783.30074
20012,820.369098
20013,760.1330162
20014,838.903277
20015,774.0336505
20016,672.095666
20017,639.6608527
20018,551.6235025
20019,486.753876
20020,449.685518
20021,468.219697
20022,435.7848837
20023,472.8532417
20024,426.5177942
20025,514.5551445
20026,537.7228682
20027,514.5551445
20028,611.8595842
20029,542.356413
20030,556.2570472
20031,551.6235025
20032,505.288055
20033,542.356413
20034,565.5241367
20035,584.0583157
20036,676.7292107
20037,662.8285765
20038,607.2260395
20039,644.2943975
20040,593.3254052
20041,486.753876
20042,500.6545102
20043,486.753876
20044,440.4184285
20045,426.5177942
20046,445.0519732
20047,412.61716
20048,509.9215997
20049,468.219697
20050,477.4867865
20051,514.5551445
20052,546.9899577
20053,556.2570472
20054,537.7228682
20055,523.822234
20056,746.232382
20057,727.698203
20058,639.6608527
20059,658.1950317
20060,667.4621212
20061,672.095666
20062,676.7292107
20063,667.4621212
20064,635.027308
20065,611.8595842
20066,570.1576815
20067,505.288055
20068,482.1203312
20069,486.753876
20070,528.4557787
20071,570.1576815
20072,653.561487
20073,635.027308
20074,885.2387245
20075,880.6051797
20076,1005.710888
20077,866.7045455
20078,1033.512156
20079,871.3380902
20080,903.7729035
20081,903.7729035
20082,889.8722692
20083,926.9406272
20084,857.437456
20085,843.5368217
20086,699.8969345
20087,723.0646582
20088,699.8969345
20089,607.2260395
20090,560.890592
20091,509.9215997
20092,482.1203312
20093,505.288055
20094,458.9526075
20095,509.9215997
20096,505.288055
20097,681.3627555
20098,718.4311135
20099,820.369098
20100,741.5988372
20101,778.6671952
20102,801.834919
20103,862.0710007
20104,769.4001057
20105,899.1393587
20106,829.6361875
20107,945.4748062
20108,908.4064482
20109,699.8969345
20110,727.698203
20111,685.9963002
20112,746.232382
20113,662.8285765
20114,565.5241367
20115,556.2570472
20116,431.151339
20117,509.9215997
20118,482.1203312
20119,509.9215997
20120,533.0893235
20121,584.0583157
20122,1024.245067
20123,950.108351
20124,936.2077167
20125,903.7729035
20126,1005.710888
20127,1024.245067
20128,1052.046335
20129,977.9096195
20130,959.3754405
20131,1001.077343
20132,875.971635
20133,903.7729035
20134,857.437456
20135,875.971635
20136,848.1703665
20137,732.3317477
20138,551.6235025
20139,482.1203312
20140,412.61716
20141,500.6545102
20142,514.5551445
20143,519.1886892
20144,560.890592
20145,616.493129
20146,1167.884954
20147,1195.686223
20148,1052.046335
20149,940.8412615
20150,922.3070825
20151,913.039993
20152,899.1393587
20153,940.8412615
20154,922.3070825
20155,825.0026427
20156,848.1703665
20157,838.903277
20158,838.903277
20159,801.834919
20160,755.4994715
20161,718.4311135
20162,635.027308
20163,486.753876
20164,477.4867865
20165,468.219697
20166,491.3874207
20167,500.6545102
20168,533.0893235
20169,542.356413
20170,718.4311135
20171,792.5678295
20172,834.2697322
20173,685.9963002
20174,783.30074
20175,774.0336505
20176,778.6671952
20177,862.0710007
20178,746.232382
20179,885.2387245
20180,709.164024
20181,676.7292107
20182,718.4311135
20183,611.8595842
20184,574.7912262
20185,551.6235025
20186,533.0893235
20187,477.4867865
20188,440.4184285
20189,417.2507047
20190,403.3500705
20191,426.5177942
20192,421.8842495
20193,496.0209655
20194,496.0209655
20195,523.822234
20196,556.2570472
20197,546.9899577
20198,556.2570472
20199,537.7228682
20200,537.7228682
20201,635.027308
20202,695.2633897
20203,667.4621212
20204,533.0893235
20205,574.7912262
20206,639.6608527
20207,565.5241367
20208,616.493129
20209,546.9899577
20210,468.219697
20211,468.219697
20212,482.1203312
20213,417.2507047
20214,407.9836152
20215,482.1203312
20216,472.8532417
20217,505.288055
20218,611.8595842
20219,523.822234
20220,579.424771
20221,565.5241367
20222,588.6918605
20223,537.7228682
20224,570.1576815
20225,778.6671952
20226,685.9963002
20227,787.9342847
20228,723.0646582
20229,760.1330162
20230,764.766561
20231,750.8659267
20232,755.4994715
20233,607.2260395
20234,616.493129
20235,533.0893235
20236,546.9899577
20237,565.5241367
20238,537.7228682
20239,584.0583157
20240,630.3937632
20241,723.0646582
20242,838.903277
20243,959.3754405
20244,1075.214059
20245,913.039993
20246,1056.67988
20247,991.8102537
20248,1001.077343
20249,1098.381783
20250,1056.67988
20251,1103.015328
20252,1038.145701
20253,940.8412615
20254,945.4748062
20255,838.903277
20256,727.698203
20257,672.095666
20258,625.7602185
20259,574.7912262
20260,505.288055
20261,496.0209655
20262,491.3874207
20263,482.1203312
20264,533.0893235
20265,681.3627555
20266,811.1020085
20267,913.039993
20268,862.0710007
20269,903.7729035
20270,875.971635
20271,973.2760747
20272,954.7418957
20273,996.4437984
20274,875.971635
20275,977.9096195
20276,806.4684637
20277,825.0026427
20278,834.2697322
20279,834.2697322
20280,755.4994715
20281,709.164024
20282,630.3937632
20283,635.027308
20284,579.424771
20285,551.6235025
20286,621.1266737
20287,602.5924947
20288,690.629845
20289,797.2013742
20290,811.1020085
20291,862.0710007
20292,843.5368217
20293,811.1020085
20294,968.64253
20295,871.3380902
20296,815.7355532
20297,834.2697322
20298,1042.779246
20299,931.574172
20300,866.7045455
20301,825.0026427
20302,815.7355532
20303,825.0026427
20304,755.4994715
20305,672.095666
20306,584.0583157
20307,560.890592
20308,496.0209655
20309,528.4557787
20310,449.685518
20311,509.9215997
20312,537.7228682
20313,736.9652925
20314,760.1330162
20315,815.7355532
20316,922.3070825
20317,820.369098
20318,838.903277
20319,792.5678295
20320,880.6051797
20321,913.039993
20322,903.7729035
20323,1075.214059
20324,862.0710007
20325,829.6361875
20326,783.30074
20327,825.0026427
20328,639.6608527
20329,602.5924947
20330,556.2570472
20331,542.356413
20332,486.753876
20333,454.3190627
20334,496.0209655
20335,491.3874207
20336,500.6545102
20337,625.7602185
20338,630.3937632
20339,723.0646582
20340,889.8722692
20341,732.3317477
20342,713.7975687
20343,741.5988372
20344,760.1330162
20345,727.698203
20346,778.6671952
20347,838.903277
20348,732.3317477
20349,667.4621212
20350,774.0336505
20351,732.3317477
20352,685.9963002
20353,565.5241367
20354,486.753876
20355,482.1203312
20356,431.151339
20357,431.151339
20358,463.5861522
20359,496.0209655
20360,463.5861522
20361,440.4184285
20362,472.8532417
20363,556.2570472
20364,482.1203312
20365,463.5861522
20366,542.356413
20367,560.890592
20368,579.424771
20369,500.6545102
20370,584.0583157
20371,570.1576815
20372,565.5241367
20373,533.0893235
20374,556.2570472
20375,482.1203312
20376,523.822234
20377,472.8532417
20378,449.685518
20379,449.685518
20380,435.7848837
20381,421.8842495
20382,375.548802
20383,426.5177942
20384,431.151339
20385,528.4557787
20386,491.3874207
20387,533.0893235
20388,537.7228682
20389,533.0893235
20390,546.9899577
20391,500.6545102
20392,551.6235025
20393,500.6545102
20394,509.9215997
20395,565.5241367
20396,625.7602185
20397,514.5551445
20398,611.8595842
20399,565.5241367
20400,607.2260395
20401,556.2570472
20402,500.6545102
20403,449.685518
20404,463.5861522
20405,407.9836152
20406,454.3190627
20407,454.3190627
20408,537.7228682
20409,621.1266737
20410,792.5678295
20411,797.2013742
20412,899.1393587
20413,741.5988372
20414,889.8722692
20415,848.1703665
20416,843.5368217
20417,778.6671952
20418,774.0336505
20419,801.834919
20420,750.8659267
20421,778.6671952
20422,736.9652925
20423,741.5988372
20424,681.3627555
20425,630.3937632
20426,542.356413
20427,477.4867865
20428,472.8532417
20429,421.8842495
20430,491.3874207
20431,514.5551445
20432,458.9526075
20433,560.890592
20434,607.2260395
20435,704.5304792
20436,815.7355532
20437,718.4311135
20438,769.4001057
20439,727.698203
20440,667.4621212
20441,746.232382
20442,695.2633897
20443,797.2013742
20444,644.2943975
20445,713.7975687
20446,713.7975687
20447,625.7602185
20448,699.8969345
20449,560.890592
20450,514.5551445
20451,496.0209655
20452,472.8532417
20453,389.4494362
20454,509.9215997
20455,486.753876
20456,468.219697
20457,607.2260395
20458,778.6671952
20459,787.9342847
20460,825.0026427
20461,806.4684637
20462,769.4001057
20463,778.6671952
20464,723.0646582
20465,848.1703665
20466,917.6735377
20467,862.0710007
20468,769.4001057
20469,787.9342847
20470,704.5304792
20471,741.5988372
20472,750.8659267
20473,653.561487
20474,648.9279422
20475,551.6235025
20476,472.8532417
20477,482.1203312
20478,519.1886892
20479,477.4867865
20480,630.3937632
20481,602.5924947
20482,602.5924947
20483,597.95895
20484,625.7602185
20485,667.4621212
20486,681.3627555
20487,713.7975687
20488,625.7602185
20489,676.7292107
20490,778.6671952
20491,797.2013742
20492,792.5678295
20493,746.232382
20494,764.766561
20495,750.8659267
20496,713.7975687
20497,718.4311135
20498,667.4621212
20499,658.1950317
20500,565.5241367
20501,537.7228682
20502,533.0893235
20503,537.7228682
20504,556.2570472
20505,607.2260395
20506,639.6608527
20507,699.8969345
20508,681.3627555
20509,746.232382
20510,658.1950317
20511,764.766561
20512,676.7292107
20513,746.232382
20514,801.834919
20515,875.971635
20516,899.1393587
20517,727.698203
20518,1024.245067
20519,713.7975687
20520,797.2013742
20521,774.0336505
20522,718.4311135
20523,621.1266737
20524,458.9526075
20525,486.753876
20526,482.1203312
20527,468.219697
20528,542.356413
20529,560.890592
20530,607.2260395
20531,630.3937632
20532,662.8285765
20533,676.7292107
20534,635.027308
20535,625.7602185
20536,625.7602185
20537,760.1330162
20538,546.9899577
20539,662.8285765
20540,653.561487
20541,593.3254052
20542,648.9279422
20543,695.2633897
20544,597.95895
20545,584.0583157
20546,523.822234
20547,458.9526075
20548,486.753876
20549,445.0519732
20550,431.151339
20551,514.5551445
20552,500.6545102
20553,477.4867865
20554,560.890592
20555,565.5241367
20556,519.1886892
20557,579.424771
20558,611.8595842
20559,537.7228682
20560,537.7228682
20561,551.6235025
20562,593.3254052
20563,607.2260395
20564,556.2570472
20565,574.7912262
20566,732.3317477
20567,639.6608527
20568,662.8285765
20569,565.5241367
20570,528.4557787
20571,551.6235025
20572,458.9526075
20573,463.5861522
20574,500.6545102
20575,477.4867865
20576,570.1576815
20577,551.6235025
20578,644.2943975
20579,1126.183051
20580,996.4437984
20581,996.4437984
20582,1024.245067
20583,973.2760747
20584,987.1767089
20585,1005.710888
20586,1144.71723
20587,1126.183051
20588,1135.450141
20589,954.7418957
20590,871.3380902
20591,889.8722692
20592,903.7729035
20593,815.7355532
20594,769.4001057
20595,625.7602185
20596,551.6235025
20597,542.356413
20598,570.1576815
20599,597.95895
20600,644.2943975
20601,732.3317477
20602,709.164024
20603,862.0710007
20604,987.1767089
20605,885.2387245
20606,815.7355532
20607,913.039993
20608,894.505814
20609,899.1393587
20610,852.8039112
20611,987.1767089
20612,917.6735377
20613,852.8039112
20614,825.0026427
20615,894.505814
20616,778.6671952
20617,727.698203
20618,635.027308
20619,593.3254052
20620,496.0209655
20621,491.3874207
20622,514.5551445
20623,584.0583157
20624,653.561487
20625,658.1950317
20626,811.1020085
20627,871.3380902
20628,964.0089852
20629,875.971635
20630,825.0026427
20631,936.2077167
20632,908.4064482
20633,903.7729035
20634,880.6051797
20635,857.437456
20636,783.30074
20637,787.9342847
20638,875.971635
20639,838.903277
20640,764.766561
20641,639.6608527
20642,644.2943975
20643,551.6235025
20644,560.890592
20645,491.3874207
20646,482.1203312
20647,500.6545102
20648,621.1266737
20649,676.7292107
20650,709.164024
20651,843.5368217
20652,806.4684637
20653,774.0336505
20654,899.1393587
20655,778.6671952
20656,787.9342847
20657,820.369098
20658,857.437456
20659,936.2077167
20660,903.7729035
20661,862.0710007
20662,926.9406272
20663,848.1703665
20664,778.6671952
20665,653.561487
20666,593.3254052
20667,537.7228682
20668,496.0209655
20669,491.3874207
20670,542.356413
20671,528.4557787
20672,570.1576815
20673,746.232382
20674,741.5988372
20675,829.6361875
20676,875.971635
20677,815.7355532
20678,889.8722692
20679,829.6361875
20680,871.3380902
20681,852.8039112
20682,866.7045455
20683,848.1703665
20684,889.8722692
20685,783.30074
20686,838.903277
20687,750.8659267
20688,787.9342847
20689,639.6608527
20690,653.561487
20691,570.1576815
20692,486.753876
20693,472.8532417
20694,472.8532417
20695,523.822234
20696,551.6235025
20697,514.5551445
20698,560.890592
20699,625.7602185
20700,556.2570472
20701,648.9279422
20702,653.561487
20703,616.493129
20704,574.7912262
20705,644.2943975
20706,662.8285765
20707,611.8595842
20708,690.629845
20709,542.356413
20710,584.0583157
20711,695.2633897
20712,574.7912262
20713,523.822234
20714,472.8532417
20715,403.3500705
20716,468.219697
20717,440.4184285
20718,403.3500705
20719,440.4184285
20720,468.219697
20721,496.0209655
20722,556.2570472
20723,611.8595842
20724,560.890592
20725,560.890592
20726,630.3937632
20727,621.1266737
20728,630.3937632
20729,556.2570472
20730,621.1266737
20731,704.5304792
20732,644.2943975
20733,672.095666
20734,644.2943975
20735,602.5924947
20736,635.027308
20737,505.288055
20738,509.9215997
20739,463.5861522
20740,468.219697
20741,477.4867865
20742,477.4867865
20743,496.0209655
20744,482.1203312
20745,903.7729035
20746,1283.723573
20747,1209.586857
20748,1056.67988
20749,968.64253
20750,1126.183051
20751,1070.580514
20752,1153.98432
20753,1191.052678
20754,1093.748238
20755,1056.67988
20756,834.2697322
20757,774.0336505
20758,931.574172
20759,815.7355532
20760,917.6735377
20761,736.9652925
20762,611.8595842
20763,556.2570472
20764,486.753876
20765,537.7228682
20766,505.288055
20767,551.6235025
20768,565.5241367
20769,574.7912262
20770,727.698203
20771,820.369098
20772,834.2697322
20773,792.5678295
20774,843.5368217
20775,875.971635
20776,778.6671952
20777,829.6361875
20778,894.505814
20779,843.5368217
20780,815.7355532
20781,838.903277
20782,848.1703665
20783,783.30074
20784,741.5988372
20785,672.095666
20786,574.7912262
20787,542.356413
20788,496.0209655
20789,491.3874207
20790,505.288055
20791,509.9215997
20792,574.7912262
20793,732.3317477
20794,792.5678295
20795,908.4064482
20796,885.2387245
20797,815.7355532
20798,838.903277
20799,815.7355532
20800,913.039993
20801,829.6361875
20802,829.6361875
20803,889.8722692
20804,899.1393587
20805,820.369098
20806,811.1020085
20807,764.766561
20808,727.698203
20809,695.2633897
20810,607.2260395
20811,519.1886892
20812,463.5861522
20813,505.288055
20814,482.1203312
20815,630.3937632
20816,625.7602185
20817,616.493129
20818,750.8659267
20819,806.4684637
20820,838.903277
20821,764.766561
20822,806.4684637
20823,797.2013742
20824,741.5988372
20825,852.8039112
20826,825.0026427
20827,950.108351
20828,852.8039112
20829,852.8039112
20830,806.4684637
20831,811.1020085
20832,774.0336505
20833,588.6918605
20834,639.6608527
20835,570.1576815
20836,514.5551445
20837,482.1203312
20838,519.1886892
20839,546.9899577
20840,500.6545102
20841,542.356413
20842,815.7355532
20843,866.7045455
20844,838.903277
20845,834.2697322
20846,825.0026427
20847,801.834919
20848,797.2013742
20849,811.1020085
20850,783.30074
20851,936.2077167
20852,889.8722692
20853,848.1703665
20854,875.971635
20855,736.9652925
20856,908.4064482
20857,755.4994715
20858,602.5924947
20859,528.4557787
20860,505.288055
20861,445.0519732
20862,440.4184285
20863,472.8532417
20864,482.1203312
20865,509.9215997
20866,593.3254052
20867,616.493129
20868,588.6918605
20869,597.95895
20870,574.7912262
20871,588.6918605
20872,625.7602185
20873,542.356413
20874,565.5241367
20875,588.6918605
20876,570.1576815
20877,699.8969345
20878,593.3254052
20879,565.5241367
20880,560.890592
20881,505.288055
20882,463.5861522
20883,431.151339
20884,486.753876
20885,426.5177942
20886,445.0519732
20887,445.0519732
20888,417.2507047
20889,463.5861522
20890,635.027308
20891,523.822234
20892,602.5924947
20893,570.1576815
20894,533.0893235
20895,519.1886892
20896,579.424771
20897,593.3254052
20898,574.7912262
20899,648.9279422
20900,662.8285765
20901,621.1266737
20902,718.4311135
20903,704.5304792
20904,662.8285765
20905,574.7912262
20906,505.288055
20907,454.3190627
20908,454.3190627
20909,454.3190627
20910,472.8532417
20911,528.4557787
20912,570.1576815
20913,644.2943975
20914,811.1020085
20915,885.2387245
20916,959.3754405
20917,843.5368217
20918,1042.779246
20919,1116.915962
20920,1042.779246
20921,945.4748062
20922,1158.617865
20923,1260.555849
20924,987.1767089
20925,811.1020085
20926,838.903277
20927,825.0026427
20928,792.5678295
20929,732.3317477
20930,579.424771
20931,551.6235025
20932,519.1886892
20933,491.3874207
20934,514.5551445
20935,588.6918605
20936,551.6235025
20937,639.6608527
20938,639.6608527
20939,797.2013742
20940,764.766561
20941,778.6671952
20942,764.766561
20943,783.30074
20944,889.8722692
20945,922.3070825
20946,1052.046335
20947,825.0026427
20948,797.2013742
20949,811.1020085
20950,778.6671952
20951,801.834919
20952,741.5988372
20953,704.5304792
20954,551.6235025
20955,509.9215997
20956,431.151339
20957,551.6235025
20958,505.288055
20959,533.0893235
20960,556.2570472
20961,616.493129
20962,950.108351
20963,889.8722692
20964,806.4684637
20965,778.6671952
20966,866.7045455
20967,783.30074
20968,713.7975687
20969,736.9652925
20970,755.4994715
20971,741.5988372
20972,857.437456
20973,732.3317477
20974,783.30074
20975,709.164024
20976,644.2943975
20977,672.095666
20978,537.7228682
20979,570.1576815
20980,486.753876
20981,519.1886892
20982,472.8532417
20983,463.5861522
20984,537.7228682
20985,537.7228682
20986,556.2570472
20987,602.5924947
20988,630.3937632
20989,579.424771
20990,639.6608527
20991,648.9279422
20992,648.9279422
20993,672.095666
20994,685.9963002
20995,676.7292107
20996,621.1266737
20997,588.6918605
20998,690.629845
20999,718.4311135
21000,653.561487
21001,611.8595842
21002,588.6918605
21003,500.6545102
21004,431.151339
21005,449.685518
21006,463.5861522
21007,458.9526075
21008,514.5551445
21009,533.0893235
21010,621.1266737
21011,635.027308
21012,630.3937632
21013,593.3254052
21014,639.6608527
21015,676.7292107
21016,662.8285765
21017,778.6671952
21018,704.5304792
21019,755.4994715
21020,787.9342847
21021,639.6608527
21022,658.1950317
21023,760.1330162
21024,658.1950317
21025,560.890592
21026,491.3874207
21027,472.8532417
21028,463.5861522
21029,445.0519732
21030,403.3500705
21031,440.4184285
21032,477.4867865
21033,500.6545102
21034,496.0209655
21035,574.7912262
21036,528.4557787
21037,509.9215997
21038,528.4557787
21039,570.1576815
21040,579.424771
21041,560.890592
21042,579.424771
21043,579.424771
21044,621.1266737
21045,574.7912262
21046,565.5241367
21047,621.1266737
21048,593.3254052
21049,533.0893235
21050,482.1203312
21051,463.5861522
21052,394.082981
21053,440.4184285
21054,454.3190627
21055,435.7848837
21056,477.4867865
21057,509.9215997
21058,519.1886892
21059,523.822234
21060,482.1203312
21061,523.822234
21062,593.3254052
21063,533.0893235
21064,588.6918605
21065,570.1576815
21066,602.5924947
21067,607.2260395
21068,602.5924947
21069,593.3254052
21070,676.7292107
21071,723.0646582
21072,801.834919
21073,630.3937632
21074,588.6918605
21075,579.424771
21076,486.753876
21077,440.4184285
21078,542.356413
21079,560.890592
21080,570.1576815
21081,685.9963002
21082,996.4437984
21083,1371.760923
21084,1325.425476
21085,1103.015328
21086,1052.046335
21087,1191.052678
21088,1052.046335
21089,1042.779246
21090,1014.977977
21091,1149.350775
21092,1014.977977
21093,987.1767089
21094,922.3070825
21095,903.7729035
21096,908.4064482
21097,681.3627555
21098,635.027308
21099,509.9215997
21100,509.9215997
21101,528.4557787
21102,519.1886892
21103,509.9215997
21104,597.95895
21105,625.7602185
21106,848.1703665
21107,959.3754405
21108,1070.580514
21109,917.6735377
21110,940.8412615
21111,1019.611522
21112,977.9096195
21113,1014.977977
21114,908.4064482
21115,968.64253
21116,950.108351
21117,950.108351
21118,940.8412615
21119,838.903277
21120,806.4684637
21121,811.1020085
21122,653.561487
21123,607.2260395
21124,560.890592
21125,458.9526075
21126,505.288055
21127,597.95895
21128,616.493129
21129,690.629845
21130,889.8722692
21131,954.7418957
21132,857.437456
21133,834.2697322
21134,982.5431642
21135,954.7418957
21136,913.039993
21137,931.574172
21138,982.5431642
21139,894.505814
21140,894.505814
21141,857.437456
21142,806.4684637
21143,852.8039112
21144,871.3380902
21145,699.8969345
21146,611.8595842
21147,931.574172
21148,987.1767089
21149,774.0336505
21150,690.629845
21151,746.232382
21152,736.9652925
21153,746.232382
21154,852.8039112
21155,959.3754405
21156,1056.67988
21157,1195.686223
21158,1024.245067
21159,1079.847604
21160,885.2387245
21161,1038.145701
21162,1079.847604
21163,1001.077343
21164,1079.847604
21165,931.574172
21166,1033.512156
21167,838.903277
21168,820.369098
21169,806.4684637
21170,621.1266737
21171,551.6235025
21172,560.890592
21173,468.219697
21174,533.0893235
21175,551.6235025
21176,611.8595842
21177,662.8285765
21178,741.5988372
21179,820.369098
21180,857.437456
21181,746.232382
21182,792.5678295
21183,848.1703665
21184,834.2697322
21185,750.8659267
21186,848.1703665
21187,829.6361875
21188,829.6361875
21189,774.0336505
21190,732.3317477
21191,1126.183051
21192,681.3627555
21193,648.9279422
21194,537.7228682
21195,514.5551445
21196,454.3190627
21197,440.4184285
21198,417.2507047
21199,458.9526075
21200,435.7848837
21201,491.3874207
21202,514.5551445
21203,491.3874207
21204,625.7602185
21205,528.4557787
21206,500.6545102
21207,565.5241367
21208,570.1576815
21209,565.5241367
21210,593.3254052
21211,570.1576815
21212,616.493129
21213,630.3937632
21214,672.095666
21215,699.8969345
21216,718.4311135
21217,528.4557787
21218,509.9215997
21219,463.5861522
21220,454.3190627
21221,454.3190627
21222,482.1203312
21223,445.0519732
21224,528.4557787
21225,546.9899577
21226,621.1266737
21227,611.8595842
21228,635.027308
21229,570.1576815
21230,570.1576815
21231,560.890592
21232,574.7912262
21233,602.5924947
21234,635.027308
21235,648.9279422
21236,750.8659267
21237,899.1393587
21238,1001.077343
21239,843.5368217
21240,760.1330162
21241,639.6608527
21242,537.7228682
21243,542.356413
21244,519.1886892
21245,509.9215997
21246,528.4557787
21247,584.0583157
21248,551.6235025
21249,964.0089852
21250,1084.481149
21251,1079.847604
21252,1107.648872
21253,982.5431642
21254,1089.114693
21255,954.7418957
21256,931.574172
21257,964.0089852
21258,889.8722692
21259,945.4748062
21260,1089.114693
21261,1135.450141
21262,1065.94697
21263,996.4437984
21264,903.7729035
21265,727.698203
21266,672.095666
21267,630.3937632
21268,556.2570472
21269,496.0209655
21270,565.5241367
21271,584.0583157
21272,639.6608527
21273,709.164024
21274,1005.710888
21275,1084.481149
21276,1052.046335
21277,908.4064482
21278,982.5431642
21279,964.0089852
21280,954.7418957
21281,926.9406272
21282,899.1393587
21283,899.1393587
21284,889.8722692
21285,996.4437984
21286,838.903277
21287,862.0710007
21288,848.1703665
21289,723.0646582
21290,621.1266737
21291,593.3254052
21292,528.4557787
21293,486.753876
21294,482.1203312
21295,542.356413
21296,607.2260395
21297,736.9652925
21298,783.30074
21299,964.0089852
21300,871.3380902
21301,815.7355532
21302,922.3070825
21303,913.039993
21304,815.7355532
21305,880.6051797
21306,885.2387245
21307,880.6051797
21308,959.3754405
21309,885.2387245
21310,908.4064482
21311,875.971635
21312,792.5678295
21313,792.5678295
21314,648.9279422
21315,597.95895
21316,523.822234
21317,500.6545102
21318,463.5861522
21319,551.6235025
21320,570.1576815
21321,685.9963002
21322,621.1266737
21323,843.5368217
21324,954.7418957
21325,801.834919
21326,889.8722692
21327,968.64253
21328,834.2697322
21329,811.1020085
21330,848.1703665
21331,820.369098
21332,848.1703665
21333,736.9652925
21334,848.1703665
21335,829.6361875
21336,815.7355532
21337,695.2633897
21338,616.493129
21339,533.0893235
21340,496.0209655
21341,519.1886892
21342,528.4557787
21343,523.822234
21344,565.5241367
21345,811.1020085
21346,1223.487491
21347,1116.915962
21348,1056.67988
21349,964.0089852
21350,1126.183051
21351,1038.145701
21352,1116.915962
21353,1089.114693
21354,1005.710888
21355,913.039993
21356,991.8102537
21357,889.8722692
21358,825.0026427
21359,908.4064482
21360,913.039993
21361,778.6671952
21362,648.9279422
21363,611.8595842
21364,551.6235025
21365,491.3874207
21366,523.822234
21367,472.8532417
21368,556.2570472
21369,588.6918605
21370,644.2943975
21371,616.493129
21372,723.0646582
21373,635.027308
21374,607.2260395
21375,695.2633897
21376,695.2633897
21377,644.2943975
21378,630.3937632
21379,699.8969345
21380,676.7292107
21381,579.424771
21382,644.2943975
21383,639.6608527
21384,648.9279422
21385,533.0893235
21386,486.753876
21387,505.288055
21388,440.4184285
21389,482.1203312
21390,445.0519732
21391,477.4867865
21392,482.1203312
21393,505.288055
21394,597.95895
21395,574.7912262
21396,584.0583157
21397,560.890592
21398,584.0583157
21399,579.424771
21400,630.3937632
21401,565.5241367
21402,593.3254052
21403,611.8595842
21404,635.027308
21405,704.5304792
21406,676.7292107
21407,727.698203
21408,690.629845
21409,486.753876
21410,514.5551445
21411,523.822234
21412,445.0519732
21413,435.7848837
21414,482.1203312
21415,519.1886892
21416,611.8595842
21417,635.027308
21418,778.6671952
21419,913.039993
21420,954.7418957
21421,1024.245067
21422,1047.412791
21423,940.8412615
21424,862.0710007
21425,875.971635
21426,977.9096195
21427,862.0710007
21428,996.4437984
21429,885.2387245
21430,950.108351
21431,1005.710888
21432,778.6671952
21433,662.8285765
21434,746.232382
21435,621.1266737
21436,537.7228682
21437,509.9215997
21438,602.5924947
21439,616.493129
21440,676.7292107
21441,1010.344433
21442,1126.183051
21443,1172.518499
21444,1288.357118
21445,1103.015328
21446,1140.083686
21447,1195.686223
21448,1079.847604
21449,1153.98432
21450,1167.884954
21451,1135.450141
21452,1158.617865
21453,1033.512156
21454,1130.816596
21455,1028.878612
21456,1065.94697
21457,1010.344433
21458,862.0710007
21459,792.5678295
21460,648.9279422
21461,639.6608527
21462,630.3937632
21463,648.9279422
21464,699.8969345
21465,875.971635
21466,977.9096195
21467,987.1767089
21468,1126.183051
21469,991.8102537
21470,977.9096195
21471,1084.481149
21472,1028.878612
21473,1042.779246
21474,903.7729035
